,PKCosecha,PKCiclo,Fecha,Parcial,CantidadCosechada,PesoPromedio,Dispersion,VentaUSDReal,Usuario,TimeStamp,FechaSiembra,FechaCosecha,cycle_days
1515,7030,5355,2023-07-18,0,831804,22.01,0,54617.0,16,07/27/23 11:15:23,2023-05-11,2023-07-18,68.0
1516,7031,5350,2023-07-19,0,669409,20.299999,0,35795.0,16,07/27/23 11:15:57,2023-05-08,2023-07-19,72.0
1517,7032,5353,2023-07-20,0,1928578,20.4,0,116090.0,16,07/27/23 11:16:21,2023-05-11,2023-07-20,70.0
1518,7033,5349,2023-07-21,0,239545,19.799999,0,13320.0,16,07/27/23 11:16:50,2023-05-08,2023-07-21,74.0
1519,7034,5352,2023-07-21,0,627571,21.0,0,35944.0,16,07/27/23 11:17:15,2023-05-09,2023-07-21,73.0
1520,7035,5351,2023-07-22,0,193991,21.799999,0,12137.0,16,07/25/23 08:40:13,2023-05-09,2023-07-22,74.0
1521,7036,5354,2023-07-22,1,408738,21.4,0,29563.0,16,07/24/23 15:02:22,2023-05-11,2023-07-26,72.0
1522,7037,5391,2023-07-18,0,1564000,1.5,0,0.0,16,07/24/23 15:03:35,2023-06-17,2023-07-18,31.0
1523,7038,5399,2023-07-18,0,1173333,0.15000001,0,0.0,16,07/24/23 15:10:21,2023-07-06,2023-07-18,12.0
1524,7039,5354,2023-07-26,0,1243205,21.780001,0,80000.0,16,07/26/23 10:10:04,2023-05-11,2023-07-26,76.0
1525,7040,5366,2023-07-26,0,536231,19.9,0,30042.0,16,08/07/23 13:47:55,2023-05-27,2023-07-26,60.0
1526,7041,5398,2023-07-25,0,3572619,0.83999997,0,0.0,16,07/27/23 13:25:36,2023-07-04,2023-07-25,21.0
1527,7042,5406,2023-07-07,1,2952083,0.95999998,0,0.0,16,08/22/23 09:29:28,2023-07-03,2023-07-25,4.0
1528,7043,5400,2023-07-26,0,1024359,0.77999997,0,0.0,16,07/27/23 13:59:35,2023-07-06,2023-07-26,20.0
1529,7044,5413,2023-07-27,0,1168132,0.91000003,0,0.0,16,07/27/23 14:04:29,2023-07-24,2023-07-27,3.0
1530,7046,5381,2023-07-31,1,304392,18.9,0,14840.0,16,07/31/23 09:21:10,2023-06-13,2023-08-16,48.0
1531,7047,5379,2023-07-28,1,504111,18.0,0,23400.0,16,07/31/23 17:35:33,2023-06-09,2023-08-23,49.0
1532,7048,5406,2023-07-25,0,2084091,1.3200001,0,0.0,16,08/22/23 09:29:06,2023-07-03,2023-07-25,22.0
1533,7049,5421,2023-08-01,0,615862,1.45,0,0.0,16,08/07/23 13:44:27,2023-07-25,2023-08-01,7.0
1534,7050,5376,2023-08-03,0,866272,20.280001,0,50687.0,16,08/10/23 14:25:47,2023-06-09,2023-08-03,55.0
1535,7051,5380,2023-08-01,1,621769,16.17,0,23925.0,16,08/07/23 13:53:36,2023-06-10,2023-08-25,52.0
1536,7052,5377,2023-08-02,1,186135,21.059999,0,12072.0,16,08/07/23 13:53:59,2023-06-09,2023-08-13,54.0
1537,7053,5382,2023-08-03,1,129250,21.059999,0,8383.0,16,08/07/23 13:54:32,2023-06-14,2023-08-14,50.0
1538,7054,5383,2023-08-03,1,124223,20.6,0,7880.0,16,08/07/23 13:55:01,2023-06-14,2023-08-15,50.0
1539,7055,5384,2023-08-04,1,266362,20.780001,0,17046.0,16,08/07/23 13:55:39,2023-06-16,2023-08-12,49.0
1540,7056,5380,2023-08-09,1,489442,18.280001,0,23000.0,16,08/10/23 14:21:50,2023-06-10,2023-08-25,60.0
1541,7057,5365,2023-08-10,0,184997,33.060001,0,20058.0,16,08/10/23 14:23:12,2023-05-26,2023-08-10,76.0
1542,7058,5384,2023-08-12,0,666599,24.610001,0,52762.0,16,08/21/23 20:11:26,2023-06-16,2023-08-12,57.0
1543,7059,5416,2023-08-10,0,1178846,0.51999998,0,0.0,16,08/12/23 15:26:04,2023-07-21,2023-08-10,20.0
1544,7060,5379,2023-08-08,1,127586,22.33,0,8632.0,16,08/12/23 15:53:32,2023-06-09,2023-08-23,60.0
1545,7062,5375,2023-08-11,1,228739,23.799999,0,16495.0,16,08/12/23 15:54:20,2023-06-06,2023-08-16,66.0
1546,7064,5377,2023-08-13,0,659520,25.0,0,51660.0,16,08/21/23 20:13:27,2023-06-09,2023-08-13,65.0
1547,7065,5385,2023-08-13,0,1003000,23.0,0,69707.0,16,08/21/23 20:12:45,2023-06-17,2023-08-13,57.0
1548,7066,5394,2023-08-14,0,1141469,28.6,0,105600.0,16,08/21/23 20:14:47,2023-06-21,2023-08-14,54.0
1549,7067,5378,2023-08-11,0,1126951,25.75,0,95969.0,16,08/21/23 20:10:05,2023-06-09,2023-08-11,63.0
1550,7068,5382,2023-08-14,0,645702,24.200001,0,47340.0,16,08/21/23 20:14:13,2023-06-14,2023-08-14,61.0
1551,7069,5383,2023-08-15,0,534142,25.129999,0,39942.0,16,08/21/23 20:15:32,2023-06-14,2023-08-15,62.0
1552,7070,5381,2023-08-16,0,516482,25.299999,0,48081.0,16,08/21/23 20:16:07,2023-06-13,2023-08-16,64.0
1553,7071,5375,2023-08-16,0,605918,24.5,0,44975.0,16,08/21/23 20:16:47,2023-06-06,2023-08-16,71.0
1554,7072,5379,2023-08-17,1,334942,24.870001,0,25237.0,16,08/21/23 20:17:24,2023-06-09,2023-08-23,69.0
1555,7073,5426,2023-08-14,0,383562,1.46,0,0.0,16,08/21/23 20:18:06,2023-07-19,2023-08-14,26.0
1556,7074,5431,2023-08-17,0,547046,4.7399998,0,0.0,16,08/21/23 20:19:43,2023-07-29,2023-08-17,19.0
1557,7075,5414,2023-08-18,1,3009231,1.3,0,0.0,16,09/04/23 17:23:28,2023-07-20,2023-08-29,29.0
1558,7076,5415,2023-08-19,1,1069231,1.5599999,0,0.0,16,08/27/23 14:29:59,2023-07-21,2023-08-29,29.0
1559,7077,5379,2023-08-23,0,510816,24.870001,0,34487.0,16,08/23/23 08:47:26,2023-06-09,2023-08-23,75.0
1560,7078,5380,2023-08-25,0,1646000,23.5,0,119566.0,16,09/04/23 17:03:01,2023-06-10,2023-08-25,76.0
1561,7079,5393,2023-08-24,1,336250,22.4,0,22800.0,16,08/27/23 14:28:50,2023-06-21,2023-08-28,64.0
1562,7080,5427,2023-08-22,0,1246316,0.94999999,0,0.0,16,08/28/23 07:42:04,2023-07-27,2023-08-22,26.0
1563,7081,5430,2023-08-24,1,1823529,0.85000002,0,0.0,16,08/28/23 19:06:36,2023-08-02,2023-09-11,22.0
1564,7082,5428,2023-08-22,0,1060169,1.1799999,0,0.0,16,08/28/23 07:43:36,2023-07-27,2023-08-22,26.0
1565,7083,5429,2023-08-22,0,1045614,1.14,0,0.0,16,08/28/23 17:30:13,2023-07-27,2023-08-22,26.0
1566,7084,5393,2023-08-28,0,1187229,24.9,0,89349.0,16,09/04/23 17:03:50,2023-06-21,2023-08-28,68.0
1567,7085,5397,2023-08-29,0,1180631,22.82,0,85510.0,16,09/04/23 17:04:23,2023-06-28,2023-08-29,62.0
1568,7086,5396,2023-08-31,0,467733,24.08,0,34534.0,16,09/04/23 17:04:58,2023-06-27,2023-08-31,65.0
1569,7087,5395,2023-09-01,0,932716,24.82,0,74060.0,16,09/11/23 21:13:06,2023-06-27,2023-09-01,66.0
1570,7088,5401,2023-09-02,1,245370,20.52,0,14499.0,16,09/11/23 21:14:46,2023-07-04,2023-09-17,60.0
1571,7089,5414,2023-08-29,0,110000,3.5999999,0,0.0,16,09/04/23 17:24:25,2023-07-20,2023-08-29,40.0
1572,7090,5415,2023-08-29,0,1511111,2.6099999,0,0.0,16,09/04/23 17:28:11,2023-07-21,2023-08-29,39.0
1573,7091,5435,2023-08-29,0,2854023,1.74,0,0.0,16,09/04/23 17:47:09,2023-08-02,2023-08-29,27.0
1574,7092,5402,2023-09-08,0,340265,27.120001,0,30716.0,16,09/17/23 12:18:40,2023-07-04,2023-09-08,66.0
1575,7093,5403,2023-09-07,1,336143,21.0,0,20777.0,16,09/17/23 12:20:25,2023-07-11,2023-09-19,58.0
1576,7094,5408,2023-09-09,1,203607,22.18,0,13409.0,16,09/17/23 12:20:44,2023-07-18,2023-09-18,53.0
1577,7095,5430,2023-09-11,0,1484242,1.65,0,0.0,16,09/11/23 21:17:47,2023-08-02,2023-09-11,40.0
1578,7096,5444,2023-09-05,0,1274419,0.43000001,0,0.0,16,09/11/23 21:19:34,2023-08-19,2023-09-05,17.0
1579,7097,5441,2023-09-06,0,2046667,0.60000002,0,0.0,16,09/11/23 21:22:22,2023-08-16,2023-09-06,21.0
1580,7098,5443,2023-09-08,0,1314286,0.76999998,0,0.0,16,09/11/23 21:28:08,2023-08-16,2023-09-08,23.0
1581,7099,5442,2023-09-07,0,677922,0.76999998,0,0.0,16,09/11/23 21:53:16,2023-08-16,2023-09-07,22.0
1582,7100,5445,2023-09-08,0,1429167,0.47999999,0,0.0,16,09/11/23 21:57:27,2023-08-19,2023-09-08,20.0
1583,7101,5407,2023-09-05,0,584772,28.5,0,54858.0,16,09/17/23 12:18:08,2023-07-13,2023-09-05,54.0
1584,7102,5459,2023-09-14,0,717188,1.28,0,0.0,16,09/17/23 11:30:23,2023-09-09,2023-09-14,5.0
1585,7103,5404,2023-09-12,0,52645,28.360001,0,5063.0,16,09/25/23 18:27:08,2023-07-04,2023-09-12,70.0
1586,7104,5405,2023-09-12,0,44703,30.110001,0,4755.0,16,09/25/23 18:27:43,2023-07-04,2023-09-12,70.0
1587,7105,5452,2023-09-15,0,581481,0.27000001,0,0.0,16,09/17/23 12:24:16,2023-08-30,2023-09-15,16.0
1588,7106,5401,2023-09-17,0,796813,29.18,0,85856.0,16,09/25/23 18:29:15,2023-07-04,2023-09-17,75.0
1589,7107,5408,2023-09-18,0,747115,26.17,0,66572.0,16,09/25/23 18:31:45,2023-07-18,2023-09-18,62.0
1590,7108,5403,2023-09-19,0,909143,26.25,0,81124.0,16,09/25/23 18:33:58,2023-07-11,2023-09-19,70.0
1591,7109,5412,2023-09-19,0,32285,24.16,0,2374.0,16,09/25/23 18:35:10,2023-07-18,2023-09-19,63.0
1592,7110,5411,2023-09-19,0,50042,23.68,0,3659.0,16,09/25/23 18:36:28,2023-07-18,2023-09-19,63.0
1593,7111,5410,2023-09-20,0,42337,26.360001,0,3713.0,16,09/25/23 18:39:07,2023-07-18,2023-09-20,64.0
1594,7112,5418,2023-09-20,0,551940,23.969999,0,41008.0,16,09/27/23 09:50:59,2023-07-25,2023-09-20,57.0
1595,7113,5409,2023-09-20,0,35960,22.719999,0,2443.0,16,09/25/23 18:41:52,2023-07-18,2023-09-20,64.0
1596,7114,5423,2023-09-22,0,386417,24.0,0,30528.0,16,10/02/23 23:04:01,2023-07-25,2023-09-22,59.0
1597,7115,5436,2023-09-23,0,87746,18.280001,0,3492.0,16,10/02/23 23:04:24,2023-08-14,2023-09-23,40.0
1598,7116,5451,2023-09-13,0,1829412,0.17,0,0.0,16,09/27/23 09:46:32,2023-08-30,2023-09-13,14.0
1599,7117,5464,2023-09-26,0,342143,1.4,0,0.0,16,09/27/23 09:48:59,2023-09-15,2023-09-26,11.0
1600,7118,5419,2023-09-28,0,1287808,25.18,0,101361.0,16,10/09/23 10:57:03,2023-07-25,2023-09-28,65.0
1601,7119,5417,2023-09-29,0,609624,26.6,0,54702.0,16,10/09/23 10:57:53,2023-07-25,2023-09-29,66.0
1602,7120,5420,2023-09-30,0,815045,26.92,0,76085.0,16,10/09/23 10:58:41,2023-07-25,2023-09-30,67.0
1603,7121,5425,2023-09-30,0,734964,27.4,0,69985.0,16,10/09/23 10:59:23,2023-07-26,2023-09-30,66.0
1604,7122,5424,2023-10-01,0,388109,26.07,0,37229.0,16,10/02/23 23:07:32,2023-07-25,2023-10-01,68.0
1605,7123,5472,2023-09-28,0,1372159,1.76,0,0.0,16,10/09/23 10:52:10,2023-09-13,2023-09-28,15.0
1606,7124,5433,2023-10-03,0,1034543,25.91,0,92724.0,16,10/09/23 11:04:01,2023-07-29,2023-10-03,66.0
1607,7125,5422,2023-10-05,0,1350394,25.4,0,118651.0,16,10/09/23 11:04:41,2023-07-25,2023-10-05,72.0
1608,7126,5432,2023-10-07,0,328717,26.5,0,30134.0,16,10/09/23 11:05:25,2023-07-29,2023-10-07,70.0
1609,7127,5440,2023-10-07,1,159576,21.719999,0,9738.0,16,10/09/23 11:06:11,2023-08-19,,49.0
1610,7128,5465,2023-09-25,0,999091,1.1,0,0.0,16,10/09/23 17:40:43,2023-09-04,2023-09-25,21.0
